Mistral-7B-Instruct-v0.2	Qwen3-8B	173
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	173
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	173
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	173
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	173
Mistral-7B-Instruct-v0.3	Qwen3-8B	173
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	173
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	173
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	173
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	173
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	173
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	173
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	173
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	173
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	173
allenai_OLMo-3-7B-Instruct	Qwen3-8B	173
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	173
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	251
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	251
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	251
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	251
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	251
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	251
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	251
Meta-Llama-3-8B-Instruct	Qwen3-8B	251
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	251
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	251
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	251
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	251
Mistral-7B-Instruct-v0.2	Qwen3-8B	251
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	251
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	251
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	251
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	251
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	251
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	251
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	251
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	251
Qwen2.5-7B-Instruct	Qwen3-8B	251
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	251
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	251
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	251
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	251
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	251
allenai_OLMo-3-7B-Instruct	Qwen3-8B	251
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	251
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	431
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	431
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	431
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	431
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	431
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	431
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	431
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	431
Mistral-7B-Instruct-v0.2	Qwen3-8B	431
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	431
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	431
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	431
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	431
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	431
Mistral-7B-Instruct-v0.3	Qwen3-8B	431
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	431
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	431
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	431
Qwen2.5-7B-Instruct	Qwen3-8B	431
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	431
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	431
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	431
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	431
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	431
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	431
allenai_OLMo-3-7B-Instruct	Qwen3-8B	431
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	431
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	527
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	527
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	527
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	527
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	527
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	527
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	527
Meta-Llama-3-8B-Instruct	Qwen3-8B	527
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	527
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	527
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	527
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	527
Mistral-7B-Instruct-v0.2	Qwen3-8B	527
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	527
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	527
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	527
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	527
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	527
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	527
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	527
Qwen2.5-7B-Instruct	Qwen3-8B	527
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	527
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	527
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	527
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	527
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	527
allenai_OLMo-3-7B-Instruct	Qwen3-8B	527
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	527
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	185
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	185
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	185
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	185
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	185
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	185
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	185
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	185
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	185
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	185
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	185
Mistral-7B-Instruct-v0.2	Qwen3-8B	185
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	185
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	185
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	185
Mistral-7B-Instruct-v0.3	Qwen3-8B	185
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	185
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	185
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	185
Qwen2.5-7B-Instruct	Qwen3-8B	185
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	185
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	185
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	185
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	185
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	185
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	29
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	29
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	29
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	29
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	29
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	29
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	29
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	29
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	29
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	29
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	29
Mistral-7B-Instruct-v0.2	Qwen3-8B	29
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	29
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	29
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	29
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	29
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	29
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	29
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	29
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	29
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	29
Qwen2.5-7B-Instruct	Qwen3-8B	29
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	29
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	29
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	29
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	29
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	29
allenai_OLMo-3-7B-Instruct	Qwen3-8B	29
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	29
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	203
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	203
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	203
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	203
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	203
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	203
Meta-Llama-3-8B-Instruct	Qwen3-8B	203
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	203
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	203
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	203
Mistral-7B-Instruct-v0.2	Qwen3-8B	203
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	203
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	203
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	203
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	203
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	203
Mistral-7B-Instruct-v0.3	Qwen3-8B	203
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	203
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	203
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	203
Qwen2.5-7B-Instruct	Qwen3-8B	203
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	203
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	203
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	203
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	203
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	203
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	203
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	317
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	317
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	317
Meta-Llama-3-8B-Instruct	Qwen3-8B	317
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	317
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	317
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	317
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	317
Mistral-7B-Instruct-v0.2	Qwen3-8B	317
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	317
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	317
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	317
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	317
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	317
Mistral-7B-Instruct-v0.3	Qwen3-8B	317
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	317
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	317
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	317
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	317
Qwen2.5-7B-Instruct	Qwen3-8B	317
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	317
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	317
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	317
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	317
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	317
allenai_OLMo-3-7B-Instruct	Qwen3-8B	317
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	317
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	149
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	149
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	149
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	149
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	149
Meta-Llama-3-8B-Instruct	Qwen3-8B	149
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	149
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	149
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	149
Mistral-7B-Instruct-v0.2	Qwen3-8B	149
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	149
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	149
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	149
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	149
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	149
Mistral-7B-Instruct-v0.3	Qwen3-8B	149
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	149
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	149
Qwen2.5-7B-Instruct	Qwen3-8B	149
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	149
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	149
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	149
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	149
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	149
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	149
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	161
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	161
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	161
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	161
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	161
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	161
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	161
Meta-Llama-3-8B-Instruct	Qwen3-8B	161
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	161
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	161
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	161
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	161
Mistral-7B-Instruct-v0.2	Qwen3-8B	161
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	161
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	161
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	161
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	161
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	161
Mistral-7B-Instruct-v0.3	Qwen3-8B	161
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	161
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	161
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	161
Qwen2.5-7B-Instruct	Qwen3-8B	161
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	161
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	161
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	161
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	161
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	161
allenai_OLMo-3-7B-Instruct	Qwen3-8B	161
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	161
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	401
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	401
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	401
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	401
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	401
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	401
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	401
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	401
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	401
Mistral-7B-Instruct-v0.3	Qwen3-8B	401
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	401
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	401
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	401
Qwen2.5-7B-Instruct	Mistral-7B-Instruct-v0.2	401
Qwen2.5-7B-Instruct	Qwen3-8B	401
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	401
Qwen2.5-7B-Instruct	allenai_OLMo-3-7B-Instruct	401
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	401
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	401
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	401
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	401
allenai_OLMo-3-7B-Instruct	Qwen3-8B	401
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	401
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	269
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	269
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	269
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	269
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	269
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	269
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	269
Meta-Llama-3-8B-Instruct	allenai_OLMo-3-7B-Instruct	269
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	269
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	269
Mistral-7B-Instruct-v0.2	Qwen3-8B	269
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	269
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	269
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	269
Mistral-7B-Instruct-v0.3	Qwen3-8B	269
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	269
Mistral-7B-Instruct-v0.3	allenai_OLMo-3-7B-Instruct	269
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	269
Qwen2.5-7B-Instruct	Qwen3-8B	269
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	269
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	269
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	269
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	269
allenai_OLMo-3-7B-Instruct	Qwen3-8B	269
allenai_OLMo-3-7B-Instruct	Qwen_Qwen3-14B	269
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	155
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	155
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	155
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	155
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.2	155
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	155
Meta-Llama-3-8B-Instruct	Qwen2.5-7B-Instruct	155
Meta-Llama-3-8B-Instruct	Qwen3-8B	155
Mistral-7B-Instruct-v0.2	Meta-Llama-3-8B-Instruct	155
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	155
Mistral-7B-Instruct-v0.2	Qwen2.5-7B-Instruct	155
Mistral-7B-Instruct-v0.2	Qwen3-8B	155
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	155
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	155
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	155
Mistral-7B-Instruct-v0.3	Qwen3-8B	155
Mistral-7B-Instruct-v0.3	Qwen_Qwen3-14B	155
Qwen2.5-7B-Instruct	Meta-Llama-3-8B-Instruct	155
Qwen2.5-7B-Instruct	Qwen_Qwen3-14B	155
allenai_OLMo-3-7B-Instruct	Meta-Llama-3-8B-Instruct	155
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.2	155
allenai_OLMo-3-7B-Instruct	Mistral-7B-Instruct-v0.3	155
allenai_OLMo-3-7B-Instruct	Qwen2.5-7B-Instruct	155
allenai_OLMo-3-7B-Instruct	Qwen3-8B	155
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.2	125
DeepSeek-R1-Distill-Llama-8B	Mistral-7B-Instruct-v0.3	125
DeepSeek-R1-Distill-Llama-8B	Qwen2.5-7B-Instruct	125
DeepSeek-R1-Distill-Llama-8B	Qwen3-8B	125
Meta-Llama-3-8B-Instruct	Mistral-7B-Instruct-v0.3	125
Mistral-7B-Instruct-v0.2	Mistral-7B-Instruct-v0.3	125
Mistral-7B-Instruct-v0.2	Qwen3-8B	125
Mistral-7B-Instruct-v0.2	Qwen_Qwen3-14B	125
Mistral-7B-Instruct-v0.2	allenai_OLMo-3-7B-Instruct	125
Mistral-7B-Instruct-v0.3	Meta-Llama-3-8B-Instruct	125
Mistral-7B-Instruct-v0.3	Mistral-7B-Instruct-v0.2	125
Mistral-7B-Instruct-v0.3	Qwen2.5-7B-Instruct	125
